document_id,dataset,split,model,prediction_source,ground_truth_leaf_count,line_item_count,text_token_count,document_text_length,ocr_box_count,image_width,image_height,aspect_ratio,image_megapixels,text_density,numeric_token_density,monetary_field_count,monetary_field_density,hierarchy_depth,subtotal_present,tax_present,discount_present,total_present,total_amount,blur,luminance,contrast,estimated_skew,edge_density,foreground_density,number_extracted_fields,document_exact,leaf_precision,leaf_recall,leaf_f1,total_exact,total_value_present,confidence,calibrated_confidence,rfdi_risk_score,schema_failure,reconciliation_failure,model_disagreement_score,routing_decision,critical_error,latency_seconds,corruption,severity
cord-v2-test-00026,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,18,3,35,144,35,720,1280,0.5625,0.9216,37.97743055555556,0.34285714285714286,9,0.5,3,True,False,False,True,138000.0,21.764495179295242,148.58371310763889,26.462328223954064,0.0,0.016327039930555554,0.5148687065972222,18,False,0.6111111111111112,0.6111111111111112,0.6111111111111112,True,True,0.9827001094818115,,,False,False,,,True,0.8610106229971279,clean,none
cord-v2-test-00027,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,2,17,86,17,864,1296,0.6666666666666666,1.119744,15.182041609510744,0.5294117647058824,7,0.7777777777777778,3,True,True,False,True,61600.0,326.8365320794169,166.1923046696388,50.156123056278766,0.0,0.016276041666666668,0.3363349122656607,9,False,0.8888888888888888,0.8888888888888888,0.8888888888888888,True,True,0.9816448092460632,,,False,False,,,False,0.5016920759990171,clean,none
cord-v2-test-00028,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,3,22,108,22,1152,1728,0.6666666666666666,1.990656,11.051633230452675,0.5,8,0.5714285714285714,3,True,True,True,True,426195.0,294.44247160811574,155.36734523694702,69.80407050966126,0.0,0.015261803144290124,0.41559968171296297,14,True,1.0,1.0,1.0,True,True,0.9996947050094604,,,False,True,,,False,0.7340359090012498,clean,none
cord-v2-test-00029,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,28,6,47,212,47,864,1296,0.6666666666666666,1.119744,41.97387974394147,0.425531914893617,12,0.42857142857142855,5,True,True,False,True,145900.0,442.4914996621137,123.9114654778235,42.1705950041747,0.0,0.024991426611796982,0.3630508401920439,28,False,0.9642857142857143,0.9642857142857143,0.9642857142857143,True,True,0.9995304942131042,,,False,False,,,False,1.5550145609995525,clean,none
cord-v2-test-00030,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,7,1,16,78,16,864,1296,0.6666666666666666,1.119744,14.288980338363054,0.5625,6,0.8571428571428571,2,True,True,False,True,31500.0,121.45422727744955,99.52551833276178,41.406451353773164,0.0,0.00783929183813443,0.29578635831047095,7,True,1.0,1.0,1.0,True,True,0.9998642802238464,,,False,False,,,False,0.3671476769995934,clean,none
cord-v2-test-00031,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,2,23,109,23,2304,4096,0.5625,9.437184,2.437167697482639,0.6086956521739131,7,0.6363636363636364,3,True,True,True,True,113886.0,97.0258742185781,110.70600318908691,82.6304571679239,0.0,0.012347857157389322,0.5810261832343208,11,True,1.0,1.0,1.0,True,True,0.9997543096542358,,,False,True,,,False,0.6377603719993203,clean,none
cord-v2-test-00032,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,15,84,15,1836,3264,0.5625,5.992704,2.503043701140587,0.4666666666666667,6,0.75,2,True,False,False,True,24000.0,107.59619410821492,117.36385861874706,85.8129730044354,0.0,0.023574499925242427,0.5726238105536332,8,True,1.0,1.0,1.0,True,True,0.9855632781982422,,,False,False,,,False,0.5299506720002682,clean,none
cord-v2-test-00033,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,3,28,129,28,576,864,0.6666666666666666,0.497664,56.26286008230453,0.5357142857142857,8,0.5714285714285714,3,True,True,True,True,148127.0,441.90390703640537,130.73637233153292,51.991843034204564,0.0,0.027627073688271605,0.30445441100823045,14,False,0.9285714285714286,0.9285714285714286,0.9285714285714286,True,True,0.9996652603149414,,,False,True,,,False,0.7841820209978323,clean,none
cord-v2-test-00034,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,2,21,108,21,320,624,0.5128205128205128,0.19968,105.16826923076923,0.47619047619047616,7,0.6363636363636364,3,True,True,False,True,93500.0,315.43551451731327,153.8116937099359,35.58651630469416,0.0,0.04417568108974359,0.1412860576923077,11,False,0.9090909090909091,0.9090909090909091,0.9090909090909091,True,True,0.9981987476348877,,,False,False,,,True,0.5633046440016187,clean,none
cord-v2-test-00035,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,15,4,23,119,23,864,1296,0.6666666666666666,1.119744,20.54040923639689,0.4782608695652174,7,0.4666666666666667,3,False,False,False,True,54000.0,66.74165499246315,150.8210555269776,32.1096515884533,0.0,0.017278949474165525,0.28739515460676723,15,True,1.0,1.0,1.0,True,True,0.9999147653579712,,,False,False,,,False,0.8778073390021746,clean,none
cord-v2-test-00036,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,1,18,85,18,2304,4096,0.5625,9.437184,1.9073486328125,0.5,7,0.6363636363636364,3,True,False,False,True,40000.0,38.00689717039831,162.11241658528647,51.37632615655556,0.0,0.009604136149088541,0.28169727325439453,11,False,0.9090909090909091,0.9090909090909091,0.9090909090909091,True,True,0.9988433718681335,,,False,False,,,False,0.5426698760020372,clean,none
cord-v2-test-00037,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,6,1,11,55,11,576,864,0.6666666666666666,0.497664,22.10326646090535,0.45454545454545453,4,0.6666666666666666,2,False,False,False,False,0.0,630.3241100026705,120.5410960005144,48.817040120459986,0.0,0.016892923739711935,0.1847612043467078,6,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,,True,0.9999879002571106,,,False,False,,,True,0.38025121400278294,clean,none
cord-v2-test-00038,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,32,9,51,219,51,2304,4096,0.5625,9.437184,5.404154459635417,0.49019607843137253,14,0.4375,3,True,True,False,True,664329.0,127.4585650739889,120.38716284434001,74.99348339144471,0.0,0.02659289042154948,0.5197778277926974,31,False,0.9354838709677419,0.90625,0.9206349206349206,True,True,0.9876894354820251,,,False,True,,,False,1.7792711240035715,clean,none
cord-v2-test-00039,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,21,3,56,253,56,864,1296,0.6666666666666666,1.119744,50.011431184270684,0.44642857142857145,12,0.5714285714285714,3,False,False,False,False,0.0,65.41386421894669,83.37327371256288,47.55194687177661,0.0,0.0030149748513946047,0.2266053669410151,1,False,0.0,0.0,0,,False,0.7579968571662903,,,False,False,,,True,0.32128752000062377,clean,none
cord-v2-test-00040,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,2,20,143,20,450,640,0.703125,0.288,69.44444444444444,0.45,7,0.6363636363636364,3,False,False,False,True,68000.0,71.86522221831596,235.2798784722222,13.427811028347426,0.0,0.010701388888888889,0.38964583333333336,11,False,0.5454545454545454,0.5454545454545454,0.5454545454545454,True,True,0.9530189037322998,,,False,False,,,True,0.7603418179969594,clean,none
cord-v2-test-00041,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,23,10,41,295,41,648,1152,0.5625,0.746496,54.92326817558299,0.34146341463414637,13,0.5652173913043478,3,True,False,False,True,36500000.0,195.66251380286715,156.03137592163924,50.930156825422245,0.0,0.022246602794924554,0.4833984375,24,False,0.6666666666666666,0.6956521739130435,0.6808510638297872,True,True,0.9772177934646606,,,False,True,,,True,1.8595497950009303,clean,none
cord-v2-test-00042,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,1,20,91,20,1836,3264,0.5625,5.992704,3.3373916015207827,0.5,7,0.7777777777777778,2,True,True,False,True,16500.0,42.48313414589259,134.42344407466146,73.29911239113245,0.0,0.005450794833183818,0.3400735294117647,9,False,0.8888888888888888,0.8888888888888888,0.8888888888888888,True,True,0.9971369504928589,,,False,False,,,True,0.5855041550021269,clean,none
cord-v2-test-00043,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,10,1,30,155,30,2304,4096,0.5625,9.437184,3.178914388020833,0.26666666666666666,6,0.6,4,True,True,False,True,16500000.0,118.50475035408552,132.71773687998453,74.62686467090884,0.0,0.028614574008517794,0.5903941260443794,10,False,0.9,0.9,0.9,True,True,0.9806358218193054,,,False,True,,,False,0.8158206789994438,clean,none
cord-v2-test-00044,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,6,1,10,47,10,864,1296,0.6666666666666666,1.119744,8.930612711476908,0.6,4,0.6666666666666666,2,False,False,False,True,30000.0,315.54566968690716,111.82176640374942,55.49299563127164,0.0,0.019346386316872428,0.3648887602880658,6,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,True,True,0.9974512457847595,,,False,False,,,True,0.2801781039997877,clean,none
cord-v2-test-00045,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,15,4,27,108,27,864,1296,0.6666666666666666,1.119744,24.11265432098765,0.4074074074074074,7,0.4666666666666667,3,False,False,False,True,88000.0,316.68084169772607,81.7696920010288,58.40040563918838,0.0,0.018821266289437585,0.3823632901806127,15,False,0.9333333333333333,0.9333333333333333,0.9333333333333333,True,True,0.9997419118881226,,,False,False,,,True,0.9577356310001051,clean,none
cord-v2-test-00046,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,13,2,20,99,20,864,1296,0.6666666666666666,1.119744,17.861225422953815,0.55,7,0.5384615384615384,4,False,False,False,True,40000.0,369.29774572455534,102.84060910350938,52.16998264949048,0.0,0.01659575760173754,0.3417575803040695,13,True,1.0,1.0,1.0,True,True,0.9914196729660034,,,False,False,,,False,1.0569466609995288,clean,none
cord-v2-test-00047,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,19,3,36,200,36,864,1296,0.6666666666666666,1.119744,32.15020576131687,0.5,10,0.5263157894736842,3,False,False,True,True,6300000.0,967.6066075678063,172.7724649562757,35.73176862516281,0.0,0.021682634602194786,0.15766639517604022,15,False,0.8666666666666667,0.6842105263157895,0.7647058823529413,True,True,0.9798994660377502,,,False,False,,,True,2.1542905009991955,clean,none
cord-v2-test-00048,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,1,19,103,19,864,1296,0.6666666666666666,1.119744,16.968164151806125,0.5263157894736842,7,0.6363636363636364,4,True,True,False,True,25000.0,290.28693696108604,120.29812617884087,50.86794566123494,0.0,0.011918795724737082,0.2555334076360311,11,True,1.0,1.0,1.0,True,True,0.9972900748252869,,,False,False,,,False,2.3178968659995007,clean,none
cord-v2-test-00049,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,2,22,96,22,576,864,0.6666666666666666,0.497664,44.2065329218107,0.45454545454545453,8,0.6666666666666666,3,True,False,False,True,23000.0,780.4294238068914,152.34284778485082,38.9199119108768,0.0,0.015990708590534978,0.2095269097222222,12,True,1.0,1.0,1.0,True,True,0.996615469455719,,,False,False,,,False,0.820867542999622,clean,none
cord-v2-test-00050,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,14,84,14,864,1296,0.6666666666666666,1.119744,12.502857796067671,0.5714285714285714,6,0.75,2,True,True,False,True,19500.0,63.64135923434807,189.85737454275264,22.196258385200007,0.0,0.017408443358481938,0.07306312871513489,8,False,0.875,0.875,0.875,True,True,0.9994344115257263,,,False,False,,,False,0.620866228997329,clean,none
cord-v2-test-00051,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,19,4,39,187,39,720,1280,0.5625,0.9216,42.317708333333336,0.4358974358974359,11,0.5789473684210527,3,True,True,False,True,334000.0,691.0463473958605,123.78079318576388,78.66880266551485,0.0,0.05279296875,0.4543142361111111,22,False,0.5909090909090909,0.6842105263157895,0.6341463414634148,True,True,0.9608921408653259,,,False,False,,,True,4.285091560999717,clean,none
cord-v2-test-00052,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,2,20,105,20,864,1296,0.6666666666666666,1.119744,17.861225422953815,0.5,8,0.6666666666666666,3,True,False,False,True,40000.0,433.253149826605,150.7928919467307,65.16759319163576,0.0,0.019826853280749887,0.38105495541838136,12,True,1.0,1.0,1.0,True,True,0.9997347593307495,,,False,False,,,False,0.6721474240002863,clean,none
cord-v2-test-00053,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,3,27,123,27,864,1296,0.6666666666666666,1.119744,24.11265432098765,0.48148148148148145,8,0.5714285714285714,3,True,True,False,True,123585.0,482.85638501975893,105.06413608824874,66.74451965674092,0.0,0.02388581675811614,0.3194828460791038,14,True,1.0,1.0,1.0,True,True,0.9980783462524414,,,False,True,,,False,1.505937632999121,clean,none
cord-v2-test-00054,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,5,1,9,52,9,864,1296,0.6666666666666666,1.119744,8.037551440329217,0.4444444444444444,4,0.8,2,True,False,False,True,10000.0,187.28539778809537,135.79883348336762,25.65589476994424,0.0,0.009218178440786465,0.11819219393004116,5,True,1.0,1.0,1.0,True,True,0.9999412298202515,,,False,False,,,False,0.7177752560019144,clean,none
cord-v2-test-00055,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,2,14,69,14,864,1296,0.6666666666666666,1.119744,12.502857796067671,0.42857142857142855,4,0.5,3,False,False,False,True,54000.0,574.4868414310273,195.25800718735712,30.38531173590786,2.3137223720550537,0.012180462677183356,0.09272655178326475,8,True,1.0,1.0,1.0,True,True,0.9999498724937439,,,False,False,,,False,0.6674269239993009,clean,none
cord-v2-test-00056,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,7,1,13,58,13,1152,1728,0.6666666666666666,1.990656,6.530510545267489,0.46153846153846156,6,0.8571428571428571,2,True,True,False,True,8999.0,219.23331403186822,163.40743553883746,38.501565396807194,0.0,0.00849267779063786,0.3066084747942387,7,True,1.0,1.0,1.0,True,True,0.9999181032180786,,,False,False,,,False,0.9315763369995693,clean,none
cord-v2-test-00057,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,5,2,8,34,8,576,864,0.6666666666666666,0.497664,16.075102880658438,0.375,3,0.6,3,False,False,False,False,0.0,144.19741009103322,149.18264130015433,56.288881541602905,0.0,0.022093219521604937,0.14069733796296297,4,False,0.75,0.6,0.6666666666666665,,True,0.9929383993148804,,,False,False,,,True,0.35299595299875364,clean,none
cord-v2-test-00058,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,1,19,88,19,1836,3264,0.5625,5.992704,3.1705220214447434,0.47368421052631576,7,0.7777777777777778,3,True,True,False,True,60500.0,15.456070071294388,157.20210609434406,32.553225890568925,0.0,0.0009865329574095434,0.6093034129501473,8,False,0.75,0.6666666666666666,0.7058823529411765,True,True,0.9935038089752197,,,False,False,,,True,1.6532095959992148,clean,none
cord-v2-test-00059,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,32,9,59,229,59,3024,4032,0.75,12.192768,4.838934030402284,0.4915254237288136,14,0.4375,3,True,True,False,True,680500.0,73.53600026356666,171.7578627757044,29.309494670755264,0.0,0.026847964301461327,0.3219022128527337,31,False,0.9354838709677419,0.90625,0.9206349206349206,True,True,0.9858087301254272,,,False,False,,,False,4.022836727999675,clean,none
cord-v2-test-00060,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,2,28,130,28,720,1280,0.5625,0.9216,30.381944444444446,0.35714285714285715,7,0.6363636363636364,3,True,True,False,True,26250.0,219.3493297095111,150.35892252604165,27.223847421216984,0.0,0.01895290798611111,0.2684103732638889,15,False,0.5333333333333333,0.7272727272727273,0.6153846153846153,True,True,0.9788284301757812,,,False,True,,,True,1.2159605050001119,clean,none
cord-v2-test-00061,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,31,6,53,235,53,576,864,0.6666666666666666,0.497664,106.49755658436214,0.5283018867924528,19,0.6129032258064516,3,True,False,True,True,24500.0,1014.1583192472397,111.15808256172839,84.92964885176725,0.0,0.061169785236625515,0.5476526331018519,31,False,0.8709677419354839,0.8709677419354839,0.8709677419354839,True,True,0.9906818270683289,,,False,False,,,False,5.437606724000943,clean,none
cord-v2-test-00062,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,2,16,66,16,864,1296,0.6666666666666666,1.119744,14.288980338363054,0.5,5,0.5555555555555556,3,False,False,False,True,48000.0,170.77117360276324,142.6429621413466,44.21330206867576,0.0,0.01730038294467307,0.2175702660608139,9,False,0.8888888888888888,0.8888888888888888,0.8888888888888888,True,True,0.9985576868057251,,,False,False,,,False,1.906398041999637,clean,none
cord-v2-test-00063,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,2,26,123,26,776,1280,0.60625,0.99328,26.17590206185567,0.34615384615384615,7,0.5,5,True,False,False,True,57000.0,984.8194758599707,245.1041216978093,32.38394060796597,0.2788093686103821,0.01949903350515464,0.021518605025773196,14,False,0.7857142857142857,0.7857142857142857,0.7857142857142857,True,True,0.9656825661659241,,,False,False,,,True,3.0127188929982367,clean,none
cord-v2-test-00064,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,5,1,9,52,9,1152,1728,0.6666666666666666,1.990656,4.521122685185185,0.4444444444444444,4,0.8,2,False,False,False,True,16000.0,30.986370815855253,145.68350433224023,48.248619254719486,0.0,0.0008570039223251029,0.22127831227494857,5,True,1.0,1.0,1.0,True,True,0.9937718510627747,,,False,False,,,False,1.9895214449970808,clean,none
cord-v2-test-00065,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,7,1,13,60,13,960,1706,0.5627198124267292,1.63776,7.937670965220789,0.38461538461538464,5,0.7142857142857143,2,True,True,False,True,13000.0,61.16683396242808,153.88323563892146,29.696903083135727,0.0,0.008378516998827667,0.48861188452520515,7,False,0.5714285714285714,0.5714285714285714,0.5714285714285714,True,True,0.9307501912117004,,,False,False,,,True,0.9269357439989108,clean,none
cord-v2-test-00066,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,2,19,98,19,864,1296,0.6666666666666666,1.119744,16.968164151806125,0.5789473684210527,7,0.7777777777777778,3,True,True,False,True,40000.0,114.3755732930673,131.9648410708162,43.78980551286647,0.0,0.009760266632373114,0.43665784322130774,9,True,1.0,1.0,1.0,True,True,0.999252438545227,,,False,False,,,False,0.7987396669996087,clean,none
cord-v2-test-00067,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,14,79,14,432,648,0.6666666666666666,0.279936,50.011431184270684,0.5,5,0.625,2,False,False,False,True,950000.0,524.5396908474157,91.67403620827618,73.627875768036,0.0,0.025080732738911753,0.44903477937814357,8,False,0.875,0.875,0.875,True,True,0.9694681167602539,,,False,False,,,False,0.5973407519995817,clean,none
cord-v2-test-00068,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,5,1,9,45,9,576,864,0.6666666666666666,0.497664,18.08449074074074,0.4444444444444444,4,0.8,2,False,False,False,True,20000.0,374.9826245975828,112.74201871141975,66.63065916547563,0.0,0.01401146154835391,0.4036679365997942,5,True,1.0,1.0,1.0,True,True,0.9813991189002991,,,False,False,,,False,1.3544927749971976,clean,none
cord-v2-test-00069,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,3,22,109,22,2304,4096,0.5625,9.437184,2.331203884548611,0.4090909090909091,6,0.5,3,False,False,False,True,74000.0,50.41257317066743,142.3494006262885,75.47993463446136,0.0,0.006010585361056858,0.4464435577392578,12,True,1.0,1.0,1.0,True,True,0.9996180534362793,,,False,False,,,False,2.8291242090017477,clean,none
cord-v2-test-00070,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,43,10,66,329,66,1108,1478,0.7496617050067659,1.637624,40.302291612726734,0.4696969696969697,19,0.4418604651162791,4,True,True,False,True,1565938.0,102.43604449684268,152.89269270601798,29.09330992935364,0.0,0.022981465830984402,0.528557837452309,43,False,0.8837209302325582,0.8837209302325582,0.8837209302325582,True,True,0.9951725006103516,,,False,True,,,True,8.478525579001143,clean,none
cord-v2-test-00071,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,7,1,12,66,12,576,864,0.6666666666666666,0.497664,24.112654320987655,0.5,5,0.7142857142857143,2,False,False,False,True,198000.0,394.3276492432133,184.11019683963477,34.28114395676719,0.0,0.03574901941872428,0.09041039737654322,7,True,1.0,1.0,1.0,True,True,0.9884609580039978,,,False,False,,,False,0.5036384189988894,clean,none
cord-v2-test-00072,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,14,76,14,864,1296,0.6666666666666666,1.119744,12.502857796067671,0.5714285714285714,6,0.75,2,True,True,False,True,17500.0,233.36956734101,127.40025220050298,21.132976500409743,0.0,0.015071302011888431,0.20409575760173754,8,True,1.0,1.0,1.0,True,True,0.9999720454216003,,,False,False,,,False,1.5438492280009086,clean,none
cord-v2-test-00073,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,2,21,105,21,864,1296,0.6666666666666666,1.119744,18.75428669410151,0.5714285714285714,8,0.6666666666666666,3,False,False,False,True,22000.0,122.56531730390397,140.04069948131,30.133229954041024,0.0,0.013249457018747142,0.10704143089849108,12,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,True,True,0.996912956237793,,,False,False,,,False,0.7533015890003298,clean,none
cord-v2-test-00074,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,20,4,40,185,40,2304,4096,0.5625,9.437184,4.238552517361111,0.375,10,0.5,5,True,True,False,True,330264.0,100.20376692324321,162.07406033409967,62.05373602719832,0.0,0.02598126729329427,0.2912943098280165,22,False,0.8181818181818182,0.9,0.8571428571428572,True,True,0.9720567464828491,,,False,True,,,True,3.024659636001161,clean,none
cord-v2-test-00075,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,21,6,37,167,37,432,648,0.6666666666666666,0.279936,132.17306812985825,0.40540540540540543,9,0.42857142857142855,3,True,True,False,True,282000.0,233.88854064134082,141.85776391746685,24.10595227248563,0.0,0.006869427297668039,0.4210533836305441,21,True,1.0,1.0,1.0,True,True,0.9997961521148682,,,False,False,,,False,5.271153434001462,clean,none
cord-v2-test-00076,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,4,18,81,18,864,1296,0.6666666666666666,1.119744,16.075102880658434,0.4444444444444444,7,0.5833333333333334,3,False,False,False,False,0.0,246.28640599888166,123.40896312014175,38.535524895778714,0.0,0.016968164151806128,0.2798023476794696,13,False,0.8461538461538461,0.9166666666666666,0.8799999999999999,,True,0.9776811599731445,,,False,False,,,True,2.181128501000785,clean,none
cord-v2-test-00077,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,16,86,16,2304,4096,0.5625,9.437184,1.6954210069444444,0.4375,6,0.75,2,True,False,False,True,17000.0,53.863575620009435,187.43536451127795,59.252558610326965,0.0,0.01749738057454427,0.16970062255859375,8,True,1.0,1.0,1.0,True,True,0.9985976219177246,,,False,False,,,False,0.4515549120005744,clean,none
cord-v2-test-00078,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,1,16,69,16,2304,4096,0.5625,9.437184,1.6954210069444444,0.4375,5,0.5555555555555556,3,False,False,False,True,30000.0,42.26662095387644,163.18135685390897,30.83537039704611,0.0,0.004642062717013889,0.6566112306382921,9,False,0.8888888888888888,0.8888888888888888,0.8888888888888888,True,True,0.9936144351959229,,,False,False,,,False,1.8791750889977266,clean,none
cord-v2-test-00079,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,2,16,74,16,576,864,0.6666666666666666,0.497664,32.150205761316876,0.6875,7,0.6363636363636364,3,False,False,False,True,22000.0,268.94608413283026,147.71885247878086,30.521971484773488,0.0,0.01887618955761317,0.19982960390946503,11,False,0.8181818181818182,0.8181818181818182,0.8181818181818182,True,True,0.9992479681968689,,,False,False,,,False,1.2819431729985808,clean,none
cord-v2-test-00080,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,1,15,72,15,432,648,0.6666666666666666,0.279936,53.58367626886145,0.4,5,0.5555555555555556,4,True,False,False,True,25000.0,701.5444341632831,105.426604652492,65.5378672325571,0.0,0.032661036808413355,0.29965063443072704,9,False,0.8888888888888888,0.8888888888888888,0.8888888888888888,True,True,0.9999690651893616,,,False,False,,,True,0.5695753679974587,clean,none
cord-v2-test-00081,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,3,22,108,22,2304,4096,0.5625,9.437184,2.331203884548611,0.6363636363636364,8,0.5714285714285714,3,False,False,False,True,50000.0,26.89182366184543,171.90578587849936,51.85090287584109,0.0,0.0057048797607421875,0.22353585561116537,14,False,0.8571428571428571,0.8571428571428571,0.8571428571428571,True,True,0.9869998097419739,,,False,False,,,False,2.6332429940011934,clean,none
cord-v2-test-00082,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,16,3,30,159,30,864,1296,0.6666666666666666,1.119744,26.791838134430726,0.4666666666666667,10,0.625,3,True,False,False,True,385000.0,513.7764990582227,120.37554655349794,38.30805296304148,0.0,0.036739647633744855,0.4517907664609053,16,True,1.0,1.0,1.0,True,True,0.999768853187561,,,False,False,,,False,3.072581029999128,clean,none
cord-v2-test-00083,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,1,17,87,17,864,1296,0.6666666666666666,1.119744,15.182041609510744,0.5294117647058824,7,0.7777777777777778,2,True,True,False,True,23000.0,125.4483808491518,141.3674697073617,31.882617616911464,0.0,0.001074352709190672,0.11778942329675354,9,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,True,0.973217248916626,,,False,False,,,True,2.4375026480011,clean,none
cord-v2-test-00084,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,2,24,103,24,605,1280,0.47265625,0.7744,30.991735537190085,0.4583333333333333,8,0.6666666666666666,3,True,True,False,True,39600.0,367.8991863771901,161.81028021694215,23.855236875654487,0.0,0.014266528925619835,0.5956404958677686,8,False,0.875,0.5833333333333334,0.7000000000000001,True,True,0.9824915528297424,,,False,False,,,True,2.104307294001046,clean,none
cord-v2-test-00085,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,40,11,64,270,64,1773,2364,0.75,4.191372,15.269463077961106,0.46875,18,0.45,3,True,True,False,True,197450.0,103.41858942539892,141.49943192825643,80.04028392420155,0.0,0.016304923542935345,0.35077654763165855,39,False,0.8974358974358975,0.875,0.8860759493670887,True,True,0.9833783507347107,,,False,False,,,False,3.6898389600028167,clean,none
cord-v2-test-00086,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,2,20,93,20,576,864,0.6666666666666666,0.497664,40.18775720164609,0.5,8,0.6666666666666666,3,True,False,False,True,22000.0,498.31115888021407,115.61081372170781,25.519789946424247,0.0,0.02563376093106996,0.15155406057098766,12,True,1.0,1.0,1.0,True,True,0.9998428821563721,,,False,False,,,False,2.003000778000569,clean,none
cord-v2-test-00087,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,7,1,18,89,18,864,1296,0.6666666666666666,1.119744,16.075102880658434,0.5,5,0.7142857142857143,2,True,True,False,True,40150.0,214.74544618950367,153.02567997685185,58.16749168493507,0.0,0.019094543038408778,0.2492007101623228,7,False,0.8571428571428571,0.8571428571428571,0.8571428571428571,True,True,0.9825040102005005,,,False,False,,,False,1.1872326269985933,clean,none
cord-v2-test-00088,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,2,22,113,22,864,1296,0.6666666666666666,1.119744,19.6473479652492,0.5,8,0.6666666666666666,3,True,False,False,True,47000.0,454.21124500213784,179.70548893318474,45.98685558018157,0.0,0.0161849494170096,0.0753181084247828,12,False,0.9166666666666666,0.9166666666666666,0.9166666666666666,True,True,0.992141604423523,,,False,False,,,False,1.4223083580000093,clean,none
